"threshold","recall","precision"
0.0784624416144404,0.922,0.327880512091038
0.0782357400876085,0.922,0.327647476901208
0.0782124843152863,0.922,0.327414772727273
0.0781836952775643,0.922,0.327182398864443
0.0781107041503075,0.922,0.326950354609929
0.0780775197543654,0.922,0.326718639262934
0.0779272951966129,0.922,0.326487252124646
0.0778267829998563,0.922,0.326256192498231
0.077658288718353,0.924,0.326732673267327
0.0776277404282568,0.924,0.326501766784452
0.0774891266140705,0.926,0.326977401129944
0.0774599946875972,0.926,0.326746647847565
0.0774343393970389,0.926,0.326516220028209
0.077382100746225,0.926,0.326286116983791
0.0773284898704745,0.926,0.326056338028169
0.0770044399555509,0.926,0.325826882477129
0.0767781453582711,0.926,0.325597749648383
0.0766550517407107,0.926,0.32536893886156
0.0764797470252171,0.926,0.325140449438202
0.0762016413217151,0.926,0.324912280701754
0.0761336441918319,0.926,0.32468443197756
0.0755321587676135,0.926,0.324456902592852
0.0754910114625717,0.926,0.324229691876751
0.0753657795988211,0.926,0.324002799160252
0.0753616736783372,0.926,0.323776223776224
0.0753191314274328,0.926,0.323549965059399
0.0753106289038029,0.926,0.323324022346369
0.0751787130265587,0.928,0.323796231681786
0.0750681494455509,0.928,0.323570432357043
0.0750266708375217,0.93,0.32404181184669
0.0749220343782501,0.93,0.323816155988858
0.0746140371269608,0.93,0.323590814196242
0.0745247031295489,0.93,0.32336578581363
0.0744925276764027,0.93,0.32314107018763
0.0744369286710985,0.93,0.322916666666667
0.0744162392344576,0.93,0.322692574600972
0.0744134712858605,0.93,0.32246879334258
0.0742234683443201,0.932,0.322938322938323
0.0741841828281331,0.932,0.322714681440443
0.0738443139329432,0.932,0.322491349480969
0.0738440300824559,0.932,0.322268326417704
0.0736146680336749,0.932,0.322045611610228
0.073592165183149,0.932,0.321823204419889
0.0735538924914236,0.932,0.3216011042098
0.0735516297989933,0.932,0.321379310344828
0.073269001615392,0.932,0.321157822191592
0.0732026062750432,0.932,0.320936639118457
0.0731200233005566,0.932,0.320715760495526
0.0729101900749479,0.932,0.320495185694635
0.0728875707373853,0.932,0.320274914089347
0.0728785280625357,0.932,0.320054945054945
0.0727720473562628,0.932,0.319835277968428
0.07275892332688,0.932,0.319615912208505
0.0723175363761136,0.932,0.319396847155586
0.07206392658682,0.932,0.319178082191781
0.0720163446573893,0.932,0.31895961670089
0.0719757582193107,0.932,0.318741450068399
0.0719134310764014,0.932,0.318523581681476
0.071901389992252,0.932,0.318306010928962
0.0718764002018889,0.932,0.318088737201365
0.0716752017600131,0.932,0.317871759890859
0.071520881255757,0.932,0.317655078391275
0.0715067592338485,0.932,0.317438692098093
0.0714626234119349,0.932,0.317222600408441
0.0714527259007842,0.932,0.317006802721088
0.0714167576091889,0.932,0.316791298436438
0.0712498867923679,0.932,0.316576086956522
0.0711349283182811,0.932,0.316361167684997
0.0710872774586469,0.932,0.316146540027137
0.0710180052362178,0.932,0.315932203389831
0.0706958326263266,0.932,0.315718157181572
0.0704110379856442,0.932,0.315504400812458
0.0703010364570868,0.932,0.315290933694181
0.0701955001683321,0.932,0.315077755240027
0.0701725054151375,0.932,0.314864864864865
0.0701600099483127,0.932,0.314652261985145
0.0701529581090479,0.932,0.314439946018893
0.0696139406164012,0.932,0.314227916385705
0.0695578245483121,0.932,0.314016172506739
0.0694524163861642,0.932,0.313804713804714
0.0694414797715885,0.934,0.314266487213997
0.0694130024964219,0.934,0.314055144586416
0.0693217100775206,0.934,0.313844086021505
0.0692785458066126,0.934,0.313633310946944
0.0692630988590027,0.934,0.313422818791946
0.0691683771801746,0.934,0.313212608987257
0.0686772387888261,0.934,0.313002680965147
0.0685269208465589,0.934,0.312793034159411
0.0682093250813418,0.934,0.312583668005355
0.0681378226317777,0.934,0.312374581939799
0.0679380110686373,0.934,0.31216577540107
0.0678996709488136,0.934,0.311957247828991
0.0678636916685986,0.934,0.311748998664887
0.0677519177271189,0.934,0.311541027351568
0.0674522469771174,0.934,0.311333333333333
0.0673589550833453,0.934,0.311125916055963
0.0673576101263938,0.934,0.310918774966711
0.0673511712429225,0.934,0.310711909514305
0.0672529877123786,0.934,0.310505319148936
0.0672217680372294,0.934,0.310299003322259
0.0671062429661648,0.934,0.310092961487384
0.067029751002432,0.934,0.309887193098872
0.0669870400359318,0.934,0.309681697612732
0.06692309788439,0.934,0.309476474486415
0.066853661216711,0.934,0.309271523178808
0.0668312095669857,0.934,0.309066843150232
0.0667614659312749,0.934,0.308862433862434
0.066685545824926,0.934,0.308658294778586
0.0666263242205858,0.936,0.309114927344782
0.06650447840468,0.936,0.308910891089109
0.066462611960032,0.936,0.308707124010554
0.0664432810842458,0.936,0.308503625576796
0.0663041269888141,0.936,0.308300395256917
0.0661913344719207,0.936,0.308097432521396
0.0661382982385761,0.936,0.307894736842105
0.066100158271515,0.936,0.307692307692308
0.0658515216663769,0.936,0.307490144546649
0.0657721179067259,0.938,0.307944845699278
0.0653146764016605,0.938,0.307742782152231
0.0652731963952672,0.938,0.307540983606557
0.0651259326959332,0.938,0.307339449541284
0.0649808559307123,0.938,0.307138179436804
0.0648843443128385,0.938,0.306937172774869
0.0648354493353309,0.938,0.306736429038587
0.0646694398773988,0.938,0.306535947712418
0.0642398788374477,0.938,0.306335728282169
0.0641965553396066,0.938,0.306135770234987
0.0641570164643549,0.938,0.305936073059361
0.0641447506729519,0.938,0.305736636245111
0.0640994383186586,0.938,0.305537459283388
0.0640880822770609,0.938,0.305338541666667
0.0640748322282862,0.938,0.305139882888744
0.0640642555217932,0.938,0.304941482444733
0.0640185153805129,0.938,0.304743339831059
0.0639857479709674,0.938,0.304545454545455
0.0639161423684028,0.938,0.304347826086957
0.0637400777175429,0.938,0.304150453955901
0.0636971779972221,0.938,0.303953337653921
0.0636835052296363,0.94,0.30440414507772
0.0634991147496091,0.94,0.3042071197411
0.0634836727309755,0.94,0.304010349288486
0.0634779401102266,0.94,0.303813833225598
0.0634631837518567,0.94,0.303617571059432
0.0634538213529989,0.94,0.303421562298257
0.0634480013888698,0.94,0.303225806451613
0.0633372001111663,0.94,0.303030303030303
0.0633150016084784,0.942,0.303479381443299
0.0630888961096861,0.942,0.30328396651642
0.0630854407508993,0.942,0.303088803088803
0.0630447533015212,0.942,0.302893890675241
0.0627973847259903,0.942,0.302699228791774
0.0625565859741746,0.942,0.302504816955684
0.062333601478664,0.942,0.302310654685494
0.0620685004706639,0.942,0.302116741500962
0.0620421481497594,0.944,0.302564102564103
0.0620175480577168,0.944,0.302370275464446
0.0618672382141851,0.944,0.302176696542894
0.0616365442861838,0.944,0.301983365323097
0.0614198130083232,0.944,0.301790281329923
0.0613618804605611,0.944,0.301597444089457
0.0613505356363264,0.944,0.301404853128991
0.0613088465896606,0.944,0.301212507977026
0.0612900816231944,0.944,0.301020408163265
0.0610446167193115,0.946,0.301465901848311
0.0608954301587547,0.946,0.301273885350318
0.0607957036534938,0.946,0.301082113303628
0.0606583747402334,0.948,0.301526717557252
0.0604919846898328,0.948,0.301335028607756
0.0604074211138417,0.948,0.301143583227446
0.0603703576913068,0.948,0.300952380952381
0.0603179369904838,0.948,0.300761421319797
0.0602544764910678,0.948,0.300570703868104
0.060192611378641,0.948,0.300380228136882
0.0600272668272184,0.948,0.300189993666878
0.0599917961584613,0.948,0.3
0.0598150082991221,0.948,0.299810246679317
0.0597723860570033,0.948,0.299620733249052
0.059689563231546,0.948,0.29943145925458
0.059522875695941,0.948,0.299242424242424
0.0594766679061367,0.948,0.299053627760252
0.059085400542,0.948,0.298865069356873
0.0590552306218862,0.948,0.298676748582231
0.0587337907261941,0.948,0.298488664987406
0.0586839890930367,0.95,0.298930144745123
0.0586416349427404,0.95,0.29874213836478
0.0585597711891227,0.95,0.29855436832181
0.0585148959299416,0.95,0.298366834170854
0.0584322683505222,0.952,0.298807281858129
0.0583873510176306,0.952,0.29861982434128
0.0583835704180955,0.952,0.298432601880878
0.0583773185104439,0.952,0.298245614035088
0.0582234036938548,0.952,0.298058860363181
0.0581467920038129,0.952,0.297872340425532
0.0581171600952911,0.952,0.297686053783615
0.0579324919199097,0.952,0.2975
0.0579014780053224,0.952,0.297314178638351
0.0578510178105101,0.952,0.297128589263421
0.0578340544600192,0.952,0.296943231441048
0.057627526138273,0.952,0.296758104738155
0.0576109219705544,0.952,0.296573208722741
0.0575858382695988,0.954,0.297011207970112
0.0575690755483083,0.954,0.296826384567517
0.0573095347350319,0.954,0.296641791044776
0.0572795084385779,0.954,0.296457426973275
0.0570612090053866,0.954,0.296273291925466
0.0567804648945188,0.954,0.29608938547486
0.0567530050319631,0.954,0.29590570719603
0.0566918321881185,0.954,0.2957222566646
0.0566398079875513,0.954,0.295539033457249
0.0565457912138233,0.954,0.295356037151703
0.0564460116723096,0.954,0.295173267326733
0.0564360239344002,0.954,0.294990723562152
0.0564138918248024,0.954,0.294808405438813
0.0563592142140567,0.954,0.294626312538604
0.0562259689557888,0.954,0.294444444444444
0.0561650798083418,0.954,0.294262800740284
0.0561147809256645,0.954,0.294081381011097
0.0561142885110621,0.954,0.293900184842884
0.0559665349544848,0.954,0.29371921182266
0.0559415707319623,0.954,0.293538461538462
0.0559391409073646,0.956,0.293972939729397
0.0558713001875081,0.956,0.29379225568531
0.0556956148681997,0.956,0.293611793611794
0.0555923671816458,0.958,0.294045426642112
0.0555219345218818,0.958,0.293865030674847
0.0555050129114753,0.958,0.293684855916616
0.05549000724453,0.958,0.293504901960784
0.0553545249832115,0.958,0.293325168401715
0.0552182287646735,0.958,0.293145654834761
0.0551503283052986,0.958,0.292966360856269
0.055073695276953,0.958,0.29278728606357
0.0547906871542668,0.958,0.292608430054979
0.0547873693014381,0.958,0.292429792429792
0.0545804325960819,0.958,0.292251372788286
0.0544434392051502,0.958,0.292073170731707
0.0543510211453209,0.958,0.291895185862279
0.0540113811836505,0.958,0.291717417783191
0.0539541876196029,0.958,0.2915398660986
0.0537680899171706,0.958,0.291362530413625
0.0537459103992506,0.96,0.291793313069909
0.0536597120856548,0.96,0.291616038882138
0.0535225595847123,0.962,0.292046144505161
0.0534957112628311,0.962,0.291868932038835
0.0533485238992525,0.962,0.291691934505761
0.0533463720768833,0.962,0.291515151515152
0.0532465828842013,0.962,0.291338582677165
0.0530984272835127,0.962,0.291162227602906
0.0530809648805483,0.962,0.290986085904416
0.0528531144627293,0.962,0.29081015719468
0.0528355722771931,0.962,0.290634441087613
0.0526919394967363,0.962,0.290458937198068
0.052680766078195,0.962,0.290283645141823
0.0524091184986158,0.962,0.290108564535585
0.0523675877255798,0.962,0.289933694996986
0.0523651952424358,0.962,0.289759036144578
0.0522628250154791,0.962,0.289584587597833
0.0521517826035718,0.962,0.289410348977136
0.0520977076394678,0.962,0.289236319903788
0.0520632865835649,0.962,0.2890625
0.05192258153307,0.962,0.288888888888889
0.051778030550014,0.962,0.288715486194478
0.05172665387507,0.962,0.288542291541692
0.0516990242809677,0.962,0.288369304556355
0.0516688822908453,0.962,0.288196524865189
0.0515847274588669,0.962,0.288023952095808
0.0514998084919141,0.962,0.287851585876721
0.0514375454612686,0.962,0.287679425837321
0.0514257450875641,0.964,0.288105200239091
0.0513879313779131,0.964,0.287933094384707
0.0509956527114064,0.964,0.287761194029851
0.0505485396425811,0.964,0.287589498806683
0.0505174496018042,0.964,0.287418008348241
0.0504158350361724,0.964,0.287246722288439
0.0504124289281055,0.964,0.287075640262061
0.0502804261029064,0.964,0.286904761904762
0.0501694627497844,0.964,0.286734086853064
0.0501464777320045,0.964,0.286563614744352
0.0499432510868755,0.964,0.286393345216875
0.0499239310439858,0.964,0.286223277909739
0.0498716949203077,0.964,0.286053412462908
0.0498337931064588,0.964,0.2858837485172
0.0497444051329693,0.964,0.285714285714286
0.0497390922216638,0.964,0.285545023696682
0.0496845440754247,0.964,0.285375962107756
0.0496428953885391,0.964,0.285207100591716
0.049475673369275,0.964,0.285038438793613
0.0492958825681862,0.964,0.284869976359338
0.0492730807920069,0.964,0.284701712935617
0.0492117255916774,0.964,0.284533648170012
0.0490689485948484,0.964,0.284365781710914
0.0489469733191737,0.964,0.284198113207547
0.048884247174093,0.964,0.284030642309959
0.0484583964755052,0.964,0.283863368669022
0.0483628968881498,0.964,0.283696291936433
0.0483422504337946,0.964,0.283529411764706
0.0482204551060007,0.964,0.283362727807172
0.0481904102128876,0.964,0.283196239717979
0.0481775644113405,0.964,0.283029947152085
0.0478548553489041,0.964,0.282863849765258
0.0478532846685746,0.964,0.282697947214076
0.047835688200908,0.964,0.28253223915592
0.0477331540390914,0.966,0.282952548330404
0.0477290383228334,0.966,0.282786885245902
0.0476353558099077,0.966,0.282621416032768
0.0475288892499964,0.966,0.282456140350877
0.0474623018775001,0.966,0.2822910578609
0.0473559476002536,0.966,0.282126168224299
0.0473549335702197,0.966,0.281961471103327
0.0470973086049154,0.966,0.281796966161027
0.0469162713270987,0.966,0.281632653061224
0.0468358277393787,0.966,0.281468531468531
0.0468055428626176,0.966,0.28130460104834
0.0466967797380065,0.966,0.281140861466822
0.0465917460241989,0.966,0.280977312390925
0.0465787894139801,0.966,0.280813953488372
0.0463830903962607,0.966,0.280650784427658
0.0462984915766277,0.966,0.280487804878049
0.0462169985205493,0.966,0.280325014509576
0.0460570613491236,0.966,0.280162412993039
0.0460521437229825,0.966,0.28
0.0459118331727726,0.966,0.279837775202781
0.0458077874652809,0.966,0.279675738274464
0.0458016867372226,0.966,0.279513888888889
0.0456058424061189,0.966,0.279352226720648
0.045562596273556,0.966,0.279190751445087
0.0450364005115209,0.966,0.279029462738302
0.0450064037796762,0.966,0.278868360277136
0.0446312716710292,0.966,0.278707443739181
0.044621312776413,0.966,0.278546712802768
0.0446180976756693,0.966,0.278386167146974
0.0446172091443931,0.966,0.278225806451613
0.044603909595493,0.966,0.278065630397237
0.0445278113339708,0.966,0.277905638665132
0.0443748202616996,0.966,0.27774583093732
0.0442511873274367,0.966,0.277586206896552
0.0441589012035055,0.966,0.277426766226307
0.0441277385513263,0.968,0.277841561423651
0.0441057342415856,0.968,0.277682157200229
0.0440584627398299,0.968,0.277522935779817
0.0438110970232051,0.968,0.277363896848138
0.0437869783899475,0.968,0.277205040091638
0.0436769955118015,0.968,0.277046365197481
0.0436455108034707,0.968,0.276887871853547
0.0436419251211372,0.968,0.276729559748428
0.0434770959748518,0.968,0.276571428571429
0.0433945111216469,0.968,0.276413478012564
0.0433303677774272,0.968,0.276255707762557
0.0432296340612898,0.97,0.276668568168853
0.0431511726573597,0.97,0.276510832383124
0.0429746416173929,0.97,0.276353276353276
0.0428527911927881,0.97,0.27619589977221
0.0426926529143591,0.97,0.276038702333523
0.0426650668651264,0.97,0.275881683731513
0.0423420178929126,0.97,0.275724843661171
0.0422770724410362,0.97,0.275568181818182
0.0421611010046233,0.97,0.275411697898921
0.0420174564138645,0.97,0.275255391600454
0.041992579973577,0.97,0.275099262620533
0.041671984197377,0.97,0.274943310657596
0.041658681666494,0.97,0.274787535410765
0.0415312656767616,0.97,0.274631936579841
0.0413719822678478,0.97,0.274476513865308
0.041262037324978,0.97,0.274321266968326
0.0411975961724487,0.97,0.274166195590729
0.0409580747166159,0.97,0.274011299435028
0.0409449512489427,0.97,0.273856578204404
0.0406004003940281,0.972,0.274266365688488
0.0405987181168359,0.972,0.274111675126904
0.040595000682955,0.972,0.273957158962796
0.0405898517956956,0.974,0.274366197183099
0.0405542692952181,0.974,0.274211711711712
0.0405540024086295,0.974,0.274057400112549
0.0405393351722744,0.974,0.273903262092238
0.0404041935950754,0.974,0.273749297358066
0.0400011273153179,0.974,0.273595505617978
0.0399415266329038,0.974,0.273441886580573
0.0398819515539805,0.974,0.273288439955107
0.0397991553012381,0.974,0.273135165451486
0.0397707823303407,0.974,0.272982062780269
0.0395226529619775,0.974,0.272829131652661
0.0394846694690673,0.974,0.272676371780515
0.0392995013642885,0.976,0.273083379966424
0.0392788762386496,0.976,0.272930648769575
0.0392216369399655,0.976,0.272778088317496
0.039184286969707,0.976,0.272625698324022
0.0389824978098146,0.976,0.272473478503629
0.0389490129463917,0.976,0.272321428571429
0.0388651296960229,0.976,0.272169548243168
0.0388242504684212,0.976,0.272017837235229
0.0386240689448319,0.976,0.271866295264624
0.0385727866432633,0.976,0.271714922048998
0.0385077726608975,0.976,0.271563717306622
0.0384147421389237,0.976,0.271412680756396
0.0383248315090129,0.976,0.271261812117843
0.0383020486068721,0.976,0.271111111111111
0.0382952702273715,0.976,0.270960577456968
0.0382937647292545,0.976,0.270810210876804
0.0382270409088067,0.976,0.270660011092623
0.0381815762009006,0.976,0.270509977827051
0.0381271847231541,0.976,0.270360110803324
0.0380319955798244,0.976,0.270210409745293
0.0378922609575155,0.976,0.270060874377421
0.0378725046745956,0.976,0.269911504424779
0.037872291581333,0.976,0.269762299613046
0.0378368172177285,0.976,0.269613259668508
0.0377266332406696,0.976,0.269464384318056
0.0376768304711235,0.978,0.269867549668874
0.0376652967157374,0.978,0.269718698290127
0.0376443053548862,0.978,0.269570011025358
0.0375217614772063,0.978,0.269421487603306
0.0368534992820542,0.978,0.269273127753304
0.0367912765114193,0.978,0.269124931205283
0.0367865367468376,0.978,0.268976897689769
0.0367703163995771,0.978,0.268829026937878
0.0367671950957609,0.978,0.268681318681319
0.036447907306428,0.978,0.268533772652389
0.036291312224713,0.978,0.268386388583974
0.0359569298861574,0.978,0.268239166209545
0.0356570599270355,0.978,0.268092105263158
0.0356400274341879,0.978,0.267945205479452
0.0355839244857017,0.978,0.267798466593647
0.0355504032201187,0.978,0.267651888341544
0.035231036669795,0.978,0.267505470459519
0.0352081512376697,0.978,0.267359212684527
0.0351562477591747,0.978,0.267213114754098
0.0351342835766142,0.978,0.267067176406335
0.0350164529177265,0.978,0.266921397379913
0.0349337662937652,0.978,0.266775777414075
0.0348975051312671,0.978,0.266630316248637
0.0348709003980829,0.978,0.266485013623978
0.0347385719081062,0.978,0.266339869281046
0.0346411693299457,0.978,0.26619488296135
0.0346230100834206,0.978,0.266050054406964
0.0344717949014618,0.978,0.265905383360522
0.0343624420196139,0.978,0.265760869565217
0.034318812144366,0.978,0.265616512764802
0.0343034094914579,0.978,0.265472312703583
0.034127946439666,0.978,0.265328269126424
0.0341247125508528,0.98,0.265726681127983
0.034109276807747,0.98,0.265582655826558
0.0340512597380957,0.98,0.265438786565547
0.0340118092440993,0.98,0.2652950730915
0.0339359000850417,0.98,0.265151515151515
0.0338747164885698,0.98,0.26500811249324
0.033866141672978,0.98,0.264864864864865
0.0338424006639253,0.98,0.264721772015127
0.0338408100453021,0.982,0.26511879049676
0.0338105953190375,0.982,0.264975715056665
0.033758314527849,0.982,0.264832793959008
0.0336728910754475,0.982,0.264690026954178
0.0333819215669535,0.982,0.264547413793103
0.0333432229005872,0.982,0.264404954227248
0.0333363128727119,0.982,0.264262648008611
0.033241179616194,0.982,0.264120494889726
0.0332169469980433,0.982,0.263978494623656
0.0331933329923041,0.982,0.263836646963998
0.0331674204905453,0.982,0.263694951664876
0.0331364798545404,0.982,0.263553408480945
0.0330882381819847,0.982,0.263412017167382
0.0330687045170252,0.982,0.263270777479893
0.0329563112315218,0.982,0.263129689174705
0.0327393563006007,0.982,0.26298875200857
0.0327022629532173,0.982,0.262847965738758
0.0326065056351492,0.982,0.26270733012306
0.0325304982890959,0.982,0.262566844919786
0.0325145210905217,0.982,0.262426509887761
0.0322349158700319,0.982,0.262286324786325
0.0321370760004838,0.982,0.262146289375334
0.0317116586630003,0.982,0.262006403415155
0.0315365271749246,0.982,0.261866666666667
0.0312744644129238,0.982,0.261727078891258
0.0309558907596401,0.984,0.262120404901438
0.0309342865543714,0.984,0.261980830670927
0.0308053415356039,0.986,0.262373602980309
0.0307132529507568,0.986,0.262234042553191
0.0306297475466044,0.986,0.262094630515683
0.0306227059113564,0.986,0.261955366631243
0.0305677721338144,0.986,0.261816250663834
0.0303993437275641,0.986,0.261677282377919
0.0302565218995392,0.986,0.261538461538462
0.0300986520591779,0.986,0.261399787910923
0.0298220335923532,0.986,0.261261261261261
0.0297338218763506,0.986,0.261122881355932
0.0295891331052171,0.986,0.260984647961885
0.0295367571468134,0.986,0.260846560846561
0.029371086290483,0.986,0.260708619777895
0.0292227756331681,0.986,0.260570824524313
0.0291633517980274,0.986,0.260433174854728
0.0290913355655784,0.986,0.260295670538543
0.0290776531391006,0.986,0.260158311345646
0.0290415942193891,0.988,0.260548523206751
0.0286106492914634,0.988,0.260411175540327
0.0285747092152862,0.988,0.26027397260274
0.0284298463602974,0.988,0.26013691416535
0.0283880160750963,0.988,0.26
0.0283043637370246,0.988,0.259863229879011
0.0281531845828242,0.988,0.259726603575184
0.0280536881746304,0.988,0.259590120861797
0.0279533588757876,0.988,0.259453781512605
0.0278353722576242,0.988,0.259317585301837
0.0274549450262417,0.988,0.259181532004197
0.0274136185663391,0.988,0.259045621394861
0.0272714278078816,0.988,0.258909853249476
0.0272506577775595,0.988,0.258774227344159
0.0270683853509878,0.988,0.258638743455497
0.0268215293202625,0.988,0.258503401360544
0.0267839287567055,0.988,0.25836820083682
0.0266216711052036,0.988,0.25823314166231
0.0265317964908658,0.988,0.258098223615465
0.0264852307896519,0.988,0.257963446475196
0.0264788858166199,0.988,0.257828810020877
0.0264785759132536,0.988,0.257694314032342
0.0263479831619442,0.988,0.257559958289885
0.0260106090196436,0.988,0.257425742574257
0.0257240464852583,0.988,0.257291666666667
0.025626830631092,0.988,0.257157730348777
0.0254580863476295,0.988,0.257023933402706
0.0252878457266225,0.988,0.256890275611024
0.0252688971713481,0.988,0.256756756756757
0.0250254814012639,0.988,0.256623376623377
0.0247356553643828,0.988,0.256490134994808
0.0246463385637495,0.988,0.256357031655423
0.0245050259711023,0.988,0.256224066390041
0.0244455175046151,0.988,0.256091238983929
0.0243767670777362,0.988,0.255958549222798
0.0241622796735485,0.988,0.255825996892802
0.024156750008299,0.988,0.255693581780538
0.0241414168318807,0.988,0.255561303673047
0.0239666480317388,0.99,0.255946225439504
0.0237160216541441,0.99,0.255813953488372
0.0237005339189417,0.99,0.255681818181818
0.0236747313041386,0.99,0.255549819308209
0.0235068275168846,0.99,0.255417956656347
0.0234142201204425,0.99,0.255286230015472
0.0233896820941399,0.99,0.255154639175258
0.0232725198206623,0.99,0.255023183925811
0.0231570675031847,0.99,0.254891864057673
0.0231407631484648,0.99,0.254760679361812
0.0230864080076833,0.99,0.25462962962963
0.0230036576488013,0.99,0.254498714652956
0.0227171467327169,0.99,0.254367934224049
0.0226477195414148,0.99,0.254237288135593
0.0225787299415112,0.99,0.254106776180698
0.0222164266800439,0.99,0.253976398152899
0.022178524412374,0.99,0.253846153846154
0.0221465129010034,0.99,0.253716043054844
0.0221404793999066,0.99,0.253586065573771
0.0221213688102199,0.99,0.253456221198157
0.0221035377053453,0.99,0.253326509723644
0.0220407591094739,0.99,0.253196930946292
0.0220047614582145,0.99,0.253067484662577
0.0217975538511365,0.99,0.252938170669392
0.0217595302700255,0.99,0.252808988764045
0.0217574457775985,0.99,0.252679938744257
0.0216825373529917,0.99,0.252551020408163
0.0216081061591818,0.99,0.252422233554309
0.0215690999589994,0.99,0.252293577981651
0.0214299809630087,0.99,0.252165053489557
0.0214076514881004,0.99,0.2520366598778
0.0210044115702104,0.99,0.251908396946565
0.0207414120020749,0.99,0.251780264496439
0.0206327098952261,0.99,0.251652262328419
0.0206227733814911,0.992,0.252032520325203
0.0203453553102689,0.994,0.252412392077197
0.0202967414535836,0.994,0.252284263959391
0.0201790308310204,0.994,0.252156265854896
0.0200274767883911,0.994,0.252028397565923
0.0197750304710999,0.996,0.252407501267106
0.0193427403564982,0.996,0.252279635258359
0.0191927133805618,0.996,0.252151898734177
0.0190149413259539,0.996,0.252024291497976
0.0182786549608944,0.996,0.251896813353566
0.0182627017301744,0.996,0.251769464105157
0.0181847748692158,0.996,0.251642243557352
0.0179440224100688,0.996,0.251515151515152
0.017786756570977,0.996,0.251388187783948
0.01767885584036,0.996,0.251261352169526
0.0170105118558131,0.998,0.251638930912758
0.0169782301412518,0.998,0.251512096774194
0.0165723616374189,0.998,0.251385390428212
0.0164695907271423,0.998,0.251258811681772
0.0154791217199729,0.998,0.251132360342224
0.0152999819847619,0.998,0.251006036217304
0.0151040606120538,0.998,0.250879839115133
0.0150705213924233,0.998,0.250753768844221
0.0148128010861303,0.998,0.250627825213461
0.014782341623227,0.998,0.250502008032129
0.0145452472808072,1,0.250878073256397
0.0125620441831667,1,0.250752256770311
0.0124312965317748,1,0.25062656641604
0.0122022995251107,1,0.250501002004008
0.0118634118201926,1,0.250375563345018
0.0113522695209411,1,0.25025025025025
0.0106534906917381,1,0.250125062531266
0.010238101440484,1,0.25
